chromosome	chromosome_start	chromosome_end	entrez_gene_id	snps_hh550	snps_ho1	snps_affy500	snps_exac	snps_kg3
chr19	14258547	14316972	22859	5	13	0	4	115
chr19	14492213	14519531	976	9	12	2	8	95
chr19	14519633	14530171	10212	4	11	0	3	43
chr19	14544169	14582678	5585	14	29	3	17	180
chr19	14583278	14586174	5731	7	19	1	17	116
chr19	14588572	14606944	10755	8	19	1	15	143
chr19	14625582	14629201	3337	5	11	2	3	40
chr19	14640382	14676791	9524	7	20	3	3	125
chr19	14676892	14682886	4713	3	11	1	2	56
chr19	14693896	14721951	388512	12	20	2	5	176
chr19	14730052	14785730	84658	14	25	6	9	233
chr19	14800870	14831772	84449	13	20	13	6	151
chr19	14843205	14889353	30817	16	34	8	18	367
chr19	14909986	14910948	26664	7	13	1	5	50
chr19	14938094	14945960	26659	16	19	6	7	84
chr19	14951760	14952689	390892	14	13	6	5	88
chr19	14991238	14992167	26333	10	15	15	5	109
chr19	15052301	15053260	26658	1	7	0	1	94
chr19	15060991	15087839	6511	7	14	4	8	218
chr19	15121539	15134083	126402	19	26	8	10	195
chr19	15160195	15169104	23581	5	14	3	1	135
chr19	15197791	15199032	126370	5	10	3	9	116
chr19	15218214	15225789	85360	5	15	5	11	66
chr19	15225789	15236577	10994	5	15	6	11	87
chr19	15270445	15311792	4854	11	19	8	20	184
chr19	15337730	15343858	79852	1	6	0	1	16
chr19	15348301	15391262	23476	3	13	6	2	30
chr19	15464341	15490603	10270	1	6	2	1	45
chr19	15490859	15529833	26993	5	13	7	3	60
chr19	15532319	15560762	58525	2	6	3	2	24
chr19	15562438	15575382	64926	1	10	1	5	34
chr19	15579456	15590663	114770	6	18	2	8	68
chr19	15636144	15663127	126410	14	18	1	3	137
chr19	15726029	15740448	11283	14	43	13	12	233
chr19	15751707	15771570	4051	16	109	23	19	287
chr19	15783886	15807984	66002	18	109	25	20	359
chr19	15838834	15839862	26538	4	15	5	5	91
chr19	15852203	15853153	26532	6	11	13	6	85
chr19	15904761	15905892	284433	5	11	0	8	70
chr19	15917817	15918936	26539	4	11	0	4	89
chr19	15988834	16008885	8529	5	63	8	8	205
chr19	16023180	16045676	57834	9	45	7	8	199
chr19	16059818	16060768	126541	5	11	6	4	97
chr19	16178317	16213813	7171	14	19	6	3	161
chr19	16222490	16244443	4218	8	17	5	2	117
chr19	16254396	16269344	84941	9	17	3	4	79
chr19	16272223	16284336	117286	5	15	1	3	87
chr19	16296234	16302855	26017	2	11	3	1	65
chr19	16308665	16346156	8907	7	20	6	6	166
chr19	16435637	16438683	10365	4	12	0	2	86
chr19	16466220	16582781	58513	13	18	8	5	186
chr19	16589875	16739015	125972	17	46	13	18	252
chr19	16607205	16632163	84167	4	17	4	11	80
chr19	16628700	16653263	10523	3	14	3	5	49
chr19	16660650	16683193	79939	3	13	1	2	45
chr19	16685718	16739015	9441	9	15	8	1	76
chr19	16741575	16770955	79086	4	12	3	0	92
chr19	16771938	16799814	79041	4	18	6	4	136
chr19	16830787	16928773	284434	13	32	6	9	296
chr19	16940218	16991164	23309	7	20	4	5	123
chr19	16999826	17002830	9002	5	14	3	8	59
chr19	17003758	17137625	27151	42	70	21	25	451
chr19	17160573	17186343	93323	7	16	10	3	136
chr19	17212466	17324103	4650	26	40	9	26	408
chr19	17326155	17330638	55850	5	16	0	20	108
chr19	17337055	17340027	79629	4	14	0	13	102
chr19	17342694	17356151	2063	8	20	0	16	122
chr19	17360838	17375573	83878	8	14	1	10	79
chr19	17378232	17390162	29086	10	19	2	19	99
chr19	17392454	17398455	126549	8	17	1	18	95
chr19	17402941	17414282	79575	9	20	2	17	106
chr19	17416477	17417652	64981	5	12	3	8	69
chr19	17420337	17434094	79016	6	20	2	19	92
chr19	17434034	17445638	57719	4	16	1	22	81
chr19	17448356	17453539	84705	5	13	3	18	61
chr19	17462264	17488159	83483	6	19	6	4	152
chr19	17502497	17516457	684	5	9	1	1	92
chr19	17530856	17536140	93343	5	9	1	6	77
chr19	17547453	17559271	100130519	6	8	4	8	87
chr19	17566236	17571725	115861	3	11	2	3	84
chr19	17579578	17616977	376497	13	30	3	7	178
chr19	17622432	17632095	25796	6	14	2	5	83
chr19	17634110	17664647	199786	7	21	5	13	129
chr19	17666460	17693965	79709	11	18	3	8	149
chr19	17712137	17799401	23025	28	35	15	16	369
chr19	17830291	17845322	55201	7	12	1	4	100
chr19	17862336	17899371	23149	17	29	10	14	193
chr19	17905919	17924385	10331	12	22	6	4	133
chr19	17935595	17958870	3718	13	25	4	15	144
chr19	17970731	17974124	6142	4	9	3	3	73
chr19	17982782	18005982	6528	7	14	1	6	124
chr19	18043824	18054793	115098	7	9	0	1	83
chr19	18062111	18109930	3780	13	23	4	3	133
chr19	18111944	18124903	27106	6	18	4	3	78
chr19	18170411	18197697	3594	9	23	4	12	188
chr19	18208603	18262499	23031	12	24	2	16	196
chr19	18263928	18281343	5296	5	18	1	11	65
chr19	18284579	18288927	10437	2	10	1	5	47
chr19	18304040	18307552	84769	5	9	2	7	54
chr19	18307594	18314839	5864	5	11	2	9	53
chr19	18318771	18359010	5143	11	20	7	10	149
chr19	18367909	18385319	80726	15	26	4	26	162
chr19	18390563	18392432	3727	3	10	3	4	89
chr19	18417720	18434001	25804	8	12	1	3	64
chr19	18451397	18665861	54858	30	70	15	24	519
chr19	18496968	18499986	9518	5	14	1	9	69
chr19	18501955	18508415	126364	7	17	1	9	78
chr19	18530136	18545459	170463	1	9	2	7	46
chr19	18545625	18548943	51477	1	8	1	9	28
chr19	18553475	18632918	8178	10	20	8	6	185
chr19	18642568	18654383	23770	3	10	1	1	64
chr19	18668598	18680176	79036	1	10	3	4	67
chr19	18682614	18688269	7311	2	12	4	4	66
chr19	18699495	18703146	55049	4	13	4	4	69
chr19	18704047	18717660	9244	3	14	2	5	98
chr19	18723682	18731841	25789	0	6	1	2	71
chr19	18747838	18781302	55295	9	12	5	2	121
chr19	18794425	18893142	23373	8	27	4	10	198
chr19	18893584	18902114	1311	1	11	0	7	45
chr19	18942744	18979038	5976	5	19	3	3	68
chr19	19010323	19030199	11316	7	15	0	12	78
chr19	19030494	19039438	54555	4	16	0	8	54
chr19	19040010	19051983	9454	5	16	0	7	56
chr19	19101697	19144380	10147	10	19	12	5	95
chr19	19144471	19168978	93436	4	11	5	4	47
chr19	19174808	19223697	284439	8	13	4	5	86
chr19	19230429	19249270	54929	8	16	2	6	74
chr19	19303008	19312678	8625	4	14	2	2	57
chr19	19312226	19314238	126382	2	9	0	2	27
chr19	19322782	19363061	1463	6	20	4	7	117
chr19	19366456	19373605	404037	2	13	2	5	61
chr19	19375174	19384074	53345	4	17	1	7	65
chr19	19387323	19431318	57794	7	21	3	9	104
chr19	19431614	19469564	23383	3	20	7	7	107
chr19	19496639	19619740	54815	8	22	18	6	185
chr19	19623230	19626838	83983	1	9	2	4	40
chr19	19626540	19646885	51079	2	15	3	11	71
chr19	19649074	19657468	148113	2	12	4	7	49
chr19	19672524	19729725	80714	9	20	5	2	117
chr19	19734468	19739039	9170	3	10	1	3	29
chr19	19740288	19754455	51291	5	15	3	5	46
chr19	19756007	19774502	57130	5	16	2	5	60
chr19	19779605	19791412	94039	4	11	0	4	54
chr19	19821282	19843921	7561	10	19	3	2	104
chr19	19896651	19932560	440515	4	14	5	1	107
chr19	20115227	20150277	91120	13	16	15	6	175
chr19	20727398	20736641	100129842	4	8	5	7	166
chr19	20802745	20844406	199777	10	20	8	8	366
chr19	21106080	21133501	7639	7	10	3	13	283
chr19	21203497	21241653	80264	2	9	6	1	132
chr19	21264971	21307879	148206	5	14	7	6	237
chr19	21324840	21368805	170959	5	11	5	2	124
chr19	21473963	21512212	7562	5	15	14	5	196
chr19	21579931	21610375	284443	5	13	4	6	147
chr19	21688437	21721079	353088	2	10	8	3	144
chr19	21906844	21950430	163227	4	16	4	4	212
chr19	21990085	22034830	7594	7	14	6	1	158
chr19	22235266	22273901	113835	8	17	5	3	283
chr19	22361903	22398571	163223	3	8	4	3	133
chr19	22573899	22605148	148198	4	10	4	3	130
chr19	22817239	22850472	57615	3	11	3	3	404
chr19	22939007	22952784	7652	2	8	0	18	166
chr19	23442763	23445436	100132815	3	2	3	0	45
chr19	23540501	23578269	7644	5	15	8	8	156
chr19	23835708	23870017	171392	0	15	7	4	92
chr19	23921997	23941693	148213	4	10	4	2	65
chr19	24269976	24312643	9534	4	7	0	1	84
chr19	29698167	29704136	7386	5	6	7	2	38
chr19	30017491	30054841	342865	13	21	10	2	171
chr19	30097201	30106706	10775	17	26	9	2	105
chr19	30155963	30166364	79156	4	9	0	1	59
chr19	30190483	30206364	83636	9	19	7	12	137
chr19	30302901	30315216	898	5	13	9	1	70
chr19	30433158	30506611	8725	7	19	13	2	89
chr19	30863328	31048965	9745	54	67	44	1	441
chr19	31765851	31840431	57616	33	38	19	3	154
chr19	32836514	32878572	22847	11	18	6	1	131
chr19	32896696	32975236	147991	12	20	7	6	164
chr19	33072104	33078322	9141	4	11	1	3	66
chr19	33087907	33166102	84079	17	48	23	18	474
chr19	33166313	33169206	388531	4	7	1	3	84
chr19	33182867	33204701	390916	4	9	3	3	92
chr19	33210679	33312089	91646	13	26	11	11	255
chr19	33321421	33360683	11136	18	28	5	17	230
chr19	33369908	33462869	84902	32	48	27	19	516
chr19	33463148	33467946	91442	9	19	2	7	101
chr19	33469499	33555794	85415	19	35	5	21	432
chr19	33571786	33621318	55094	12	16	11	13	190
chr19	33622998	33666705	126248	15	25	10	11	198
chr19	33685166	33699773	4037	7	14	2	13	108
chr19	33699570	33716756	56301	10	18	4	13	104
chr19	33864609	33873591	1054	7	12	6	2	72
chr19	33877865	34012801	5184	39	59	26	3	426
chr19	34112861	34264413	64377	45	92	41	0	405
chr19	34287751	34306668	79047	9	15	2	1	68
chr19	34663352	34720420	26065	8	19	12	4	150
chr19	34745456	34846471	9710	12	21	15	3	201
chr19	34855815	34891236	2821	3	9	6	4	68
chr19	34895303	34917070	84306	4	8	3	2	42
chr19	34919268	34960795	10054	3	10	7	2	76
chr19	34971874	34992085	126374	7	9	2	7	97
chr19	35084347	35087501	284402	6	12	5	1	70
chr19	35168544	35177302	55900	3	6	4	3	74
chr19	35225061	35233777	339318	4	10	7	1	49
chr19	35248979	35270385	148103	8	18	9	1	67
chr19	35417807	35436074	90075	7	20	7	11	125
chr19	35447258	35454953	126375	4	15	6	7	78
chr19	35521534	35531352	6324	3	12	5	4	60
chr19	35531410	35557475	3249	11	24	11	11	150
chr19	35607166	35615227	5349	13	19	4	21	90
chr19	35615417	35633355	163175	8	22	4	19	83
chr19	35629728	35634013	5348	1	11	0	4	38
chr19	35634154	35645205	53822	4	18	3	7	58
chr19	35645627	35660786	53827	9	29	6	11	140
chr19	35715706	35719632	148109	11	15	3	6	105
chr19	35739559	35758865	51599	6	11	2	8	106
chr19	35759896	35770718	7392	3	10	3	10	73
chr19	35773410	35776046	57817	4	11	3	5	61
chr19	35783028	35804707	4099	10	19	5	4	86
chr19	35820079	35838262	933	13	22	8	5	111
chr19	35842455	35843357	2864	10	18	3	8	84
chr19	35849488	35851387	2865	7	14	2	5	104
chr19	35940617	35941609	2867	5	11	4	2	66
chr19	35978226	35986460	388533	9	15	4	8	70
chr19	35988122	36004560	93099	16	24	5	17	108
chr19	36024314	36036221	26330	8	17	8	11	76
chr19	36036532	36038428	10430	7	12	5	5	35
chr19	36041096	36054560	495	10	16	7	8	59
chr19	36103697	36113895	23354	5	10	2	6	43
chr19	36119980	36128586	79171	5	12	2	5	38
chr19	36132647	36135773	2116	3	12	2	5	34
chr19	36139155	36149683	1340	8	16	2	6	73
chr19	36157715	36169367	11045	6	15	0	7	110
chr19	36203830	36207940	27033	3	10	3	5	31
chr19	36208921	36229779	9757	7	25	6	21	68
chr19	36230153	36233351	79713	3	14	3	16	50
chr19	36233430	36236336	199746	3	15	2	14	45
chr19	36236494	36237903	55851	2	15	1	12	39
chr19	36239499	36245417	55957	2	17	2	12	50
chr19	36245470	36247959	126393	1	13	1	8	42
chr19	36249044	36260077	148137	8	19	1	14	79
chr19	36266476	36279724	115703	10	16	0	16	88
chr19	36316283	36342739	4868	4	20	4	10	112
chr19	36347810	36358048	84063	2	16	3	7	54
chr19	36359401	36370699	333	5	15	1	8	64
chr19	36379143	36393185	84807	5	17	0	5	94
chr19	36393382	36395173	10870	2	10	0	2	49
chr19	36395312	36399186	7305	2	10	0	2	56
chr19	36427750	36436084	79414	2	7	0	2	86
chr19	36486101	36487213	644096	3	9	0	0	23
chr19	36494209	36499695	163183	2	13	0	4	33
chr19	36505562	36523795	25999	1	17	1	10	71
chr19	36525887	36545664	199745	2	11	3	7	81
chr19	36545783	36596012	284403	9	26	9	23	162
chr19	36602105	36604563	728361	0	13	2	11	53
chr19	36604612	36606206	5438	0	12	2	10	54
chr19	36605888	36616847	1155	1	15	1	8	87
chr19	36630918	36641254	826	4	9	0	3	73
chr19	36641824	36643771	1346	3	6	0	3	56
chr19	36673188	36705986	147929	9	13	1	2	113
chr19	36705504	36729673	7705	9	13	4	1	103
chr19	36827162	36870078	57677	8	15	1	0	105
chr19	36883643	36900691	284406	6	12	2	1	62
chr19	36936021	36980804	84924	6	17	4	5	154
chr19	37034518	37064197	57711	10	15	6	5	94
chr19	37095719	37119744	84911	4	11	4	2	53
chr19	37128283	37157739	92283	2	11	4	3	90
chr19	37180302	37212223	163081	7	11	4	4	119
chr19	37308336	37329284	388536	5	7	4	1	46
chr19	37367733	37369199	25850	3	8	2	0	61
chr19	37569337	37621212	147923	4	13	6	1	146
chr19	37597639	37663628	199704	7	20	6	8	159
chr19	37676129	37698013	92285	4	9	3	6	48
chr19	37709182	37734823	163087	4	10	2	1	59
chr19	37825568	37855355	284459	4	14	1	5	67
chr19	37862059	37883968	84503	5	14	3	5	54
chr19	37902062	37958339	148266	2	14	2	2	84
chr19	37959982	37976242	148268	3	10	4	2	43
chr19	37997841	38034237	390927	7	15	3	3	84
chr19	38039811	38104994	163255	12	23	4	8	138
chr19	38053294	38085691	51276	5	12	3	7	88
chr19	38123389	38146313	22835	2	12	5	0	74
chr19	38158650	38183216	163115	3	11	7	5	77
chr19	38184181	38184465	100129085	1	8	3	2	29
chr19	38187276	38210691	84775	2	11	5	3	72
chr19	38229203	38307940	126231	8	23	15	5	156
chr19	38375463	38397317	83889	5	8	4	10	56
chr19	38397861	38699012	23094	50	76	42	11	786
chr19	38701646	38720354	8193	2	18	3	9	87
chr19	38741877	38747231	94274	2	12	3	2	78
chr19	38755202	38783108	10653	7	21	5	1	119
chr19	38794804	38795646	64073	5	10	1	7	47
chr19	38795744	38806606	90522	5	11	1	8	69
chr19	38810482	38819640	9424	2	9	2	4	70
chr19	38826415	38861589	57828	4	20	7	8	121
chr19	38865176	38874464	5714	2	13	6	6	49
chr19	38874905	38878668	199720	2	9	3	4	24
chr19	38880840	38886868	399473	3	14	5	7	32
chr19	38893775	38899728	147965	4	11	3	6	43
chr19	38899698	38916945	115727	7	21	6	8	74
chr19	38924340	39078204	6261	31	65	22	50	400
chr19	39078281	39108643	11184	5	11	1	10	72
chr19	39109722	39127595	27335	4	10	0	7	44
chr19	39138310	39222223	81	15	24	9	16	258
chr19	39220832	39235114	147968	2	9	1	13	117
chr19	39292312	39303740	3960	7	14	2	6	126
chr19	39306068	39322497	1891	7	15	2	9	92
chr19	39327029	39342979	3191	4	9	2	5	95
chr19	39358470	39368894	126432	2	9	0	5	55
chr19	39369197	39390502	22933	7	23	3	7	88
chr19	39390615	39399531	4793	4	16	3	6	67
chr19	39421348	39423657	6183	3	14	3	5	78
chr19	39514693	39523236	126433	2	8	5	1	155
chr19	39574945	39601478	390928	9	17	7	5	169
chr19	39616420	39670046	10298	10	18	6	1	171
chr19	39687601	39692522	342897	5	12	1	7	50
chr19	39693562	39694906	342898	5	11	1	7	48
chr19	39734193	39735769	282617	5	10	0	3	60
chr19	39759157	39760732	282616	3	5	3	2	43
chr19	39786965	39789312	282618	5	8	2	1	63
chr19	39797208	39805976	57622	3	10	4	2	25
chr19	39819010	39826726	9535	3	10	2	1	33
chr19	39833108	39875535	55095	9	22	2	2	62
chr19	39876275	39881746	54623	4	16	3	2	35
chr19	39881963	39891201	55588	4	16	3	2	34
chr19	39897453	39900013	7538	6	12	1	5	34
chr19	39903225	39919054	64857	8	19	1	15	68
chr19	39923852	39926618	6217	3	14	2	12	61
chr19	39936186	39967310	6829	9	20	3	16	151
chr19	39971052	39981528	92609	2	8	0	8	61
chr19	39989557	39999118	10683	7	13	0	5	58
chr19	40021630	40023494	126272	4	9	0	3	52
chr19	40028890	40030870	163126	4	7	0	3	48
chr19	40093164	40098113	29124	6	9	3	0	59
chr19	40194946	40200087	56891	6	12	3	4	81
chr19	40221896	40228668	1178	9	16	3	6	124
chr19	40267231	40276775	342900	7	15	4	1	81
chr19	40315993	40324841	9149	9	11	4	6	46
chr19	40325094	40337054	2091	11	18	8	6	69
chr19	40502943	40523514	339327	2	11	1	2	71
chr19	40534167	40562116	163131	3	9	3	0	60
chr19	40575059	40596845	284323	3	9	1	1	106
chr19	40697651	40721481	4294	7	16	1	6	57
chr19	40721965	40724306	148014	6	11	0	6	26
chr19	40728115	40732597	79935	6	13	0	8	35
chr19	40736224	40791302	208	6	17	3	6	108
chr19	40826973	40854421	126526	4	15	6	2	88
chr19	40854491	40886346	23646	7	15	5	8	103
chr19	40885179	40896094	147746	3	13	1	13	49
chr19	40899672	40919273	57716	5	17	3	8	65
chr19	40928411	40931932	29950	2	11	1	2	49
chr19	40946749	40950282	29946	3	8	0	2	73
chr19	40953693	40971725	645	4	14	0	4	110
chr19	40973126	41082364	57731	18	36	8	16	258
chr19	41082757	41097301	92799	5	15	2	8	58
chr19	41099072	41135725	8425	8	23	2	15	119
chr19	41171810	41196556	9253	10	15	4	4	89
chr19	41197434	41222790	79934	11	20	4	5	80
chr19	41223008	41246763	80271	6	19	4	5	72
chr19	41246761	41256408	284325	3	13	2	4	47
chr19	41256779	41271290	6626	7	16	6	6	64
chr19	41281300	41283392	8190	4	10	5	3	45
chr19	41284171	41302847	53916	9	25	5	4	86
chr19	41305048	41314336	112398	6	18	1	4	82
chr19	41497204	41524301	1555	13	42	8	17	217
chr19	41594368	41602099	1553	2	13	0	3	110
chr19	41620353	41634281	1572	6	19	1	10	191
chr19	41699115	41713443	29785	6	21	2	4	97
chr19	41725108	41767670	558	9	19	5	7	140
chr19	41768391	41813811	11100	9	18	9	7	83
chr19	41816094	41830785	90324	6	15	0	5	64
chr19	41836651	41859816	7040	6	23	4	6	73
chr19	41860327	41870037	80776	3	12	4	5	50
chr19	41882129	41889985	641649	2	10	0	1	36
chr19	41892281	41903256	56915	5	15	1	3	54
chr19	41931265	41934635	374907	4	14	1	12	47
chr19	41937224	41949940	55101	8	19	2	16	66
chr19	41949063	41950670	100170765	6	9	2	6	45
chr19	42041702	42093197	90273	10	26	8	5	125
chr19	42125344	42133442	1089	6	15	4	7	69
chr19	42177235	42192296	1087	6	16	4	1	58
chr19	42212504	42327267	1048	20	33	17	8	299
chr19	42259329	42276113	4680	5	11	4	3	78
chr19	42300369	42315591	1084	5	7	9	3	75
chr19	42341148	42348736	147719	3	14	5	3	32
chr19	42349086	42356398	63946	2	12	4	3	32
chr19	42363988	42375482	6223	5	10	4	5	40
chr19	42381190	42385439	973	4	11	1	4	27
chr19	42387266	42411597	9138	3	15	1	2	73
chr19	42460838	42463528	10567	2	7	0	2	18
chr19	42470734	42498384	478	5	12	1	3	26
chr19	42502477	42569957	2901	4	10	1	1	29
chr19	42572864	42585717	64763	2	5	0	0	14
chr19	42592675	42636630	5452	5	10	0	1	25
chr19	42702752	42721813	162989	1	7	1	3	33
chr19	42724492	42732353	116115	0	8	0	1	20
chr19	42734338	42746777	2931	1	12	0	7	29
chr19	42751717	42759309	2077	1	4	0	6	32
chr19	42788817	42799949	23152	1	10	1	3	22
chr19	42801185	42806723	5050	1	9	1	3	16
chr19	42806284	42814973	284338	0	6	1	1	19
chr19	42817477	42829214	284339	0	8	2	0	19
chr19	42829761	42882921	1954	6	18	4	9	85
chr19	42891173	42894444	84518	2	9	1	2	46
chr19	42905659	42931578	3991	2	20	1	3	55
chr19	42932440	42947200	284340	2	14	2	1	52
chr19	43009500	43032661	634	4	12	4	5	54
chr19	43084393	43099082	1088	1	11	2	1	42
chr19	43225794	43244721	5671	0	2	1	9	70
chr19	43256838	43269848	440533	0	4	0	7	100
chr19	43348411	43709786	5669	26	89	26	62	1915
chr19	43406231	43422162	5675	2	11	2	1	125
chr19	43670408	43690688	5673	3	9	5	12	205
chr19	43715943	43773685	5678	0	12	8	24	425
chr19	43910657	43922763	83639	4	9	2	5	70
chr19	43964946	43969831	27076	5	10	0	3	53
chr19	43979255	44009087	653583	11	18	2	8	112
chr19	44010872	44031396	23474	6	13	3	5	108
chr19	44030644	44040282	284346	2	9	2	2	84
chr19	44047464	44079730	7515	10	26	11	11	136
chr19	44081344	44086245	390940	6	11	5	5	52
chr19	44088521	44100287	126298	6	13	5	6	47
chr19	44100544	44105309	79177	3	7	4	1	29
chr19	44111377	44124006	126299	5	13	4	6	47
chr19	44116253	44118649	100170229	3	10	2	5	35
chr19	44126522	44143991	199731	6	18	3	8	61
chr19	44150271	44174502	5329	12	27	9	3	108
chr19	44220162	44224173	56269	6	8	0	3	78
chr19	44235301	44259142	56006	8	14	5	2	66
chr19	44270685	44285409	3783	5	12	5	4	115
chr19	44300080	44324808	284348	15	25	6	4	190
chr19	44416783	44439411	7596	9	18	8	8	139
chr19	44488355	44502477	7711	8	21	15	5	123
chr19	44529494	44537260	7673	3	9	4	1	55
chr19	44556164	44572142	7766	4	15	8	4	62
chr19	44576355	44593765	342909	4	13	2	6	74
chr19	44598497	44612477	7767	9	18	6	15	96
chr19	44645710	44664462	10780	5	32	5	3	61
chr19	44669249	44681836	7769	2	23	0	3	41
chr19	44716691	44741420	7770	8	46	10	6	86
chr19	44754318	44779468	353355	5	33	8	4	69
chr19	44790501	44813601	9310	5	14	6	3	59
chr19	44830706	44860856	7771	8	17	5	8	151
chr19	44886479	44905755	26974	4	18	8	7	203
chr19	44930426	44952665	7772	19	36	14	7	180
chr19	44979861	45004574	7733	16	26	16	8	228
chr19	45116940	45140081	147710	8	20	8	4	98
chr19	45147098	45169429	5817	8	13	3	3	65
chr19	45174724	45187631	56971	7	13	5	2	66
chr19	45202492	45213986	388551	8	15	4	4	107
chr19	45250962	45263301	602	4	10	1	1	82
chr19	45281126	45303891	23624	2	11	4	3	78
chr19	45312338	45324677	4059	7	18	2	4	71
chr19	45349393	45392485	5819	15	27	5	9	208
chr19	45394477	45406935	10452	5	19	0	10	65
chr19	45408956	45412650	348	3	14	1	4	43
chr19	45417921	45422606	341	2	12	2	3	56
chr19	45445495	45448751	346	3	10	1	6	89
chr19	45449243	45452814	344	3	11	2	6	88
chr19	45458638	45496598	1209	8	19	4	15	162
chr19	45504695	45541452	5971	4	10	2	4	96
chr19	45542298	45574214	11129	4	9	5	2	43
chr19	45574759	45579688	162979	1	4	0	1	57
chr19	45582518	45594782	79760	3	11	2	1	116
chr19	45596218	45651321	284352	10	26	10	5	199
chr19	45655161	45663408	284353	3	10	2	3	35
chr19	45666187	45681485	79090	3	11	2	1	54
chr19	45682003	45685057	388552	2	6	2	1	52
chr19	45715879	45737469	90332	5	18	2	4	161
chr19	45754550	45808541	57787	8	20	9	6	147
chr19	45809672	45826134	1158	4	18	6	3	81
chr19	45843998	45854778	147700	6	16	3	5	65
chr19	45854246	45873876	2068	6	25	4	10	84
chr19	45882892	45909607	10848	5	16	3	7	106
chr19	45909467	45914024	10849	6	14	2	8	60
chr19	45912872	45927177	2067	8	19	3	8	94
chr19	45971253	45978414	2354	5	12	1	2	88
chr19	45988550	46000313	6253	2	10	2	5	91
chr19	45992035	46005768	147699	2	13	2	5	80
chr19	46010688	46030236	7408	8	19	2	9	89
chr19	46031027	46088122	80207	14	32	3	8	202
chr19	46093025	46105466	2828	2	13	0	1	66
chr19	46112660	46142669	24139	10	15	1	9	104
chr19	46171502	46185704	2696	4	9	0	6	119
chr19	46195932	46206586	54814	7	10	0	7	74
chr19	46213887	46234151	23403	6	10	0	4	67
chr19	46268044	46272312	147912	1	13	1	9	37
chr19	46272978	46285815	1760	3	15	2	14	47
chr19	46286264	46296060	1762	3	9	1	7	52
chr19	46298969	46318577	81492	7	19	1	11	113
chr19	46318693	46366548	8189	11	28	7	18	233
chr19	46367518	46377054	3171	5	15	2	4	76
chr19	46386866	46389376	26145	3	11	0	4	64
chr19	46393285	46405862	339344	7	15	2	5	116
chr19	46416475	46418036	339345	8	11	2	0	76
chr19	46442771	46476657	4858	8	14	8	3	83
chr19	46498339	46521874	729440	13	18	2	9	166
chr19	46522415	46526304	8993	6	9	1	6	72
chr19	46543006	46546197	444882	5	9	1	1	108
chr19	46623328	46627931	388555	3	7	0	1	26
chr19	46651039	46664559	147920	6	13	1	1	53
chr19	46733009	46734500	374918	7	15	4	1	74
chr19	46800303	46846690	64344	16	36	6	9	205
